Tempo,Temp In (C),Temp Amb (C)
1499,84.53,32.26
1499,84.77,31.77
1499,84.53,31.77
1499,84.77,31.77
1500,84.77,32.26
1500,84.77,32.26
1500,84.77,31.77
1500,84.53,31.77
1500,84.30,31.77
1501,84.53,31.28
1501,84.77,31.28
1501,84.53,32.26
1501,85.00,31.77
1501,84.30,31.28
1502,84.53,32.26
1502,84.53,31.28
1502,84.53,32.26
1502,84.77,31.77
1502,84.77,31.77
1503,84.77,31.77
1503,84.77,32.26
1503,84.30,32.26
1503,84.53,31.77
1503,84.53,32.26
1504,84.77,31.77
1504,84.77,32.26
1504,84.53,31.77
1504,84.53,32.26
1504,84.53,31.77
1505,84.77,31.77
1505,84.30,31.77
1505,85.00,31.77
1505,84.77,31.77
1505,84.77,32.26
1506,84.30,31.77
1506,84.30,32.26
1506,85.00,32.26
1506,84.77,32.26
1506,85.00,32.26
1507,84.06,31.28
1507,85.00,32.26
1507,85.00,31.77
1507,84.30,32.26
1507,85.00,32.26
1508,84.77,32.26
1508,84.77,32.26
1508,84.77,32.26
1508,84.53,32.26
1508,84.06,31.77
1509,84.77,32.26
1509,85.00,32.26
1509,84.53,32.26
1509,85.00,32.75
1509,85.00,31.77
1510,84.77,31.77
1510,84.53,31.77
1510,85.47,32.26
1510,84.77,32.26
1510,85.00,31.77
1511,84.77,31.77
1511,85.00,31.77
1511,84.53,31.77
1511,84.77,31.77
1511,85.00,32.75
1512,84.53,31.28
1512,85.24,31.28
1512,85.00,32.26
1512,85.00,32.26
1512,84.77,31.77
1513,85.24,32.26
1513,84.77,31.77
1513,84.77,32.26
1513,84.77,32.26
1513,85.00,31.77
1514,84.77,31.77
1514,85.00,31.77
1514,85.00,31.77
1514,84.77,32.26
1514,85.00,32.26
1515,84.77,32.26
1515,85.24,32.26
1515,85.24,32.26
1515,85.00,31.77
1515,84.77,32.26
1516,85.00,31.77
1516,85.00,32.26
1516,85.00,31.77
1516,85.24,31.77
1516,85.00,32.26
1517,84.77,31.28
1517,85.00,31.77
1517,85.00,32.26
1517,84.77,31.77
1517,85.24,31.77
1518,85.47,32.26
1518,85.00,32.26
1518,85.00,32.26
1518,85.24,31.28
1518,84.77,32.26
1519,85.24,32.26
1519,85.70,31.77
1519,84.77,32.26
1519,85.00,31.77
1519,85.24,32.26
1520,85.24,32.75
1520,85.24,31.77
1520,84.77,31.77
1520,85.24,31.77
1520,85.24,31.77
1521,85.00,31.77
1521,85.47,32.26
1521,85.24,32.26
1521,85.24,32.26
1521,85.24,32.26
1522,85.24,32.26
1522,84.77,32.26
1522,85.24,31.28
1522,84.77,32.26
1522,85.24,31.77
1523,85.24,31.77
1523,85.24,31.77
1523,85.00,31.77
1523,85.00,31.77
1523,85.00,32.26
1524,85.24,31.28
1524,85.24,31.28
1524,85.00,32.26
1524,85.24,32.26
1524,85.24,32.26
1525,85.00,32.26
1525,85.24,32.26
1525,85.00,31.77
1525,85.24,31.77
1525,85.24,32.26
1526,85.24,32.26
1526,85.47,32.26
1526,85.00,31.28
1526,85.24,31.77
1526,84.77,32.26
1527,85.24,32.26
1527,85.70,32.26
1527,85.24,31.77
1527,85.47,32.26
1527,85.24,31.77
1528,85.24,32.26
1528,85.47,31.28
1528,85.47,31.77
1528,85.24,31.77
1528,85.24,31.77
1529,85.24,31.77
1529,85.24,32.26
1529,85.47,32.26
1529,85.47,31.28
1529,84.77,31.77
1530,85.00,31.77
1530,85.24,32.26
1530,85.24,32.26
1530,85.24,32.26
1530,85.47,31.28
1531,85.24,31.28
1531,85.00,31.77
1531,85.24,31.77
1531,85.00,32.26
1531,85.47,32.26
1532,85.00,31.77
1532,85.00,32.26
1532,85.24,31.77
1532,84.77,31.77
1532,85.47,31.28
1533,85.47,31.77
1533,84.77,31.28
1533,85.00,32.75
1533,85.47,31.77
1533,85.00,32.26
1534,85.00,32.26
1534,85.47,32.26
1534,85.24,31.77
1534,84.77,32.26
1534,85.24,31.77
1535,85.24,31.77
1535,84.77,31.77
1535,85.47,32.26
1535,85.00,32.26
1535,85.24,32.26
1536,85.47,31.28
1536,85.24,32.26
1536,85.24,32.26
1536,84.77,32.75
1536,85.47,31.77
1537,85.47,32.26
1537,85.24,32.26
1537,84.77,31.77
1537,85.24,32.26
1537,85.24,32.26
1538,85.00,32.26
1538,85.47,31.77
1538,85.24,31.77
1538,85.70,31.77
1538,85.47,31.28
1539,85.24,32.26
1539,85.00,31.77
1539,85.47,32.26
1539,85.24,31.77
1539,85.00,31.77
1540,85.47,32.26
1540,85.24,32.26
1540,85.47,31.77
1540,85.00,31.77
1540,85.70,32.26
1541,85.70,32.26
1541,85.24,31.77
1541,85.94,31.77
1541,85.24,32.26
1541,85.00,31.77
1542,85.47,31.77
1542,85.24,32.26
1542,85.24,32.26
1542,85.47,32.26
1542,85.70,32.26
1543,85.47,32.26
1543,85.47,32.26
1543,85.47,31.77
1543,85.47,32.26
1543,85.47,32.26
1544,85.70,31.77
1544,85.47,33.24
1544,85.47,32.26
1544,85.70,32.26
1544,85.24,32.26
1545,85.24,31.28
1545,85.94,32.26
1545,85.47,32.26
1545,85.94,31.77
1545,85.47,32.75
1546,85.70,32.26
1546,85.70,32.26
1546,85.70,32.26
1546,85.94,32.26
1546,85.47,32.75
1547,85.70,31.77
1547,85.70,32.26
1547,85.70,32.26
1547,85.70,32.26
1547,85.70,31.77
1548,85.70,31.77
1548,85.70,31.77
1548,85.24,32.26
1548,85.47,32.26
1548,85.70,31.77
1549,85.47,32.26
1549,85.00,32.26
1549,85.47,32.26
1549,85.70,32.26
1549,85.70,32.26
1550,85.70,31.77
1550,85.70,32.26
1550,85.70,31.77
1550,85.47,32.26
1550,85.70,32.26
1551,85.24,31.77
1551,85.24,31.77
1551,85.47,32.26
1551,85.47,32.26
1551,85.47,32.26
1552,85.70,32.26
1552,85.47,31.77
1552,85.47,31.77
1552,85.47,31.77
1552,85.70,31.77
1553,85.70,31.77
1553,85.47,32.26
1553,85.94,32.26
1553,85.70,32.26
1553,85.94,31.77
1554,85.70,32.75
1554,85.70,31.77
1554,85.94,32.26
1554,85.24,32.26
1554,85.70,31.77
1555,85.94,32.26
1555,85.94,31.77
1555,85.47,31.77
1555,85.70,31.77
1555,85.94,31.77
1556,85.94,32.26
1556,85.70,31.77
1556,85.70,32.26
1556,85.70,32.26
1556,85.70,32.26
1557,85.94,31.28
1557,85.94,31.77
1557,85.94,31.28
1557,85.47,32.26
1557,85.94,32.26
1558,85.47,31.77
1558,85.47,32.26
1558,85.00,32.26
1558,85.70,32.26
1558,85.24,31.28
1559,85.94,31.77
1559,85.94,31.77
1559,85.94,31.77
1559,85.94,32.26
1559,85.00,31.77
1560,85.24,31.77
1560,85.70,31.77
1560,85.94,32.26
1560,85.94,31.77
1561,85.94,31.77
1561,85.70,32.26
1561,85.47,32.26
1561,85.70,32.26
1561,85.70,32.75
1562,85.70,32.26
1562,85.94,31.77
1562,85.94,31.77
1562,85.94,32.26
1562,85.47,32.26
1563,85.70,32.26
1563,85.47,31.77
1563,85.94,31.28
1563,86.17,31.77
1563,85.94,31.28
1564,85.94,32.26
1564,85.94,32.26
1564,85.70,32.26
1564,85.70,32.26
1564,85.94,32.26
1565,85.70,31.77
1565,85.94,32.26
1565,85.70,32.26
1565,85.70,32.26
1565,85.94,32.26
1566,85.70,32.26
1566,85.94,31.77
1566,85.47,31.28
1566,85.94,31.77
1566,85.94,31.77
1567,85.70,31.77
1567,85.94,31.77
1567,85.47,32.75
1567,85.94,31.77
1567,85.70,32.26
1568,85.70,31.77
1568,85.47,32.26
1568,85.70,31.77
1568,85.47,32.26
1568,85.94,32.26
1569,85.70,32.26
1569,85.70,31.77
1569,85.94,32.75
1569,85.47,32.26
1569,85.47,32.75
1570,85.94,32.26
1570,85.94,31.77
1570,85.70,31.28
1570,85.47,32.75
1570,85.94,32.26
1571,85.94,32.26
1571,85.70,31.77
1571,85.24,32.26
1571,85.70,31.77
1571,85.47,31.77
1572,85.70,32.26
1572,85.47,31.28
1572,85.94,32.26
1572,85.70,32.26
1572,85.94,32.26
1573,85.94,31.77
1573,85.70,32.26
1573,85.70,32.26
1573,85.94,32.75
1573,85.70,32.26
1574,85.24,32.26
1574,85.94,32.26
1574,85.70,32.26
1574,85.70,32.26
1574,85.70,31.77
1575,85.94,32.26
1575,85.94,32.26
1575,85.94,32.75
1575,85.70,32.26
1575,85.70,32.26
1576,85.70,31.77
1576,85.94,32.26
1576,85.94,32.26
1576,85.47,31.77
1576,85.24,31.77
1577,85.47,31.77
1577,85.94,32.75
1577,85.94,31.77
1577,85.24,31.28
1577,85.47,31.77
1578,85.47,31.28
1578,85.70,31.77
1578,85.70,32.26
1578,85.70,31.77
1578,85.70,32.26
1579,85.94,32.26
1579,85.47,32.26
1579,86.41,32.26
1579,85.70,31.77
1579,86.41,32.26
1580,86.17,32.26
1580,85.47,31.77
1580,86.17,31.77
1580,86.17,32.26
1580,85.94,32.26
1581,85.70,31.28
1581,86.41,32.26
1581,86.17,31.77
1581,86.41,32.26
1581,86.41,31.77
1582,86.17,31.77
1582,85.70,31.77
1582,86.17,31.28
1582,86.17,31.77
1582,85.70,32.26
1583,85.70,31.77
1583,86.17,31.77
1583,86.17,32.75
1583,85.94,31.77
1583,86.41,32.26
1584,85.94,31.77
1584,86.17,32.26
1584,85.94,31.77
1584,85.24,32.26
1584,86.17,32.26
1585,86.17,32.26
1585,86.17,31.77
1585,86.17,32.75
1585,85.94,32.26
1585,85.94,31.77
1586,86.17,31.77
1586,86.41,32.26
1586,86.17,31.77
1586,85.94,31.28
1586,86.41,31.77
1587,85.94,31.77
1587,86.41,32.26
1587,86.17,32.26
1587,85.94,31.77
1587,86.17,32.26
1588,85.94,32.26
1588,86.17,32.26
1588,86.17,32.26
1588,85.94,32.26
1588,85.70,32.26
1589,86.41,32.26
1589,86.17,32.26
1589,86.17,32.26
1589,85.94,31.77
1589,86.17,31.77
1590,86.17,31.77
1590,86.17,32.26
1590,86.17,32.26
1590,86.41,31.28
1590,86.17,31.77
1591,86.41,32.26
1591,86.17,31.77
1591,86.17,31.28
1591,86.41,32.26
1591,86.17,32.26
1592,86.41,31.77
1592,85.94,32.26
1592,86.17,31.77
1592,86.41,31.28
1592,85.70,32.26
1593,86.64,31.77
1593,86.17,32.26
1593,86.17,32.75
1593,85.94,32.26
1593,86.41,32.26
1594,85.94,31.77
1594,86.41,32.26
1594,85.70,32.26
1594,86.41,32.26
1594,86.41,31.28
1595,86.41,31.77
1595,86.64,32.26
1595,85.94,31.77
1595,86.64,32.26
1595,86.64,32.26
1596,86.17,32.75
1596,86.41,32.26
1596,86.41,32.26
1596,86.41,31.77
1596,86.41,32.26
1597,86.41,32.26
1597,85.94,32.26
1597,86.17,32.26
1597,86.17,32.26
1597,86.64,31.77
1598,86.64,32.26
1598,86.41,32.26
1598,86.41,31.77
1598,86.64,32.26
1598,86.17,31.77
1599,86.41,31.77
1599,86.64,32.26
1599,85.94,32.26
1599,86.17,31.77
1599,86.41,31.77
1600,86.41,31.77
1600,86.64,31.77
1600,86.64,31.77
1600,86.41,32.26
1600,86.88,32.75
1601,86.41,32.75
1601,85.94,31.77
1601,86.64,32.26
1601,86.64,31.77
1601,86.64,32.26
1602,86.17,32.26
1602,85.94,32.26
1602,86.17,31.77
1602,86.64,32.26
1602,86.17,31.77
1603,86.64,31.28
1603,86.41,32.26
1603,86.64,32.26
1603,86.17,31.28
1603,86.64,32.26
1604,86.41,32.26
1604,86.64,32.26
1604,86.64,31.77
1604,86.64,31.77
1604,86.17,32.26
1605,85.94,32.26
1605,87.11,32.26
1605,86.17,31.77
1605,86.41,32.26
1605,86.17,32.26
1606,86.41,32.26
1606,86.41,31.28
1606,86.17,32.26
1606,85.94,32.75
1606,86.41,32.26
1607,86.64,31.77
1607,86.64,31.77
1607,86.88,32.26
1607,86.41,32.26
1607,86.17,31.77
1608,86.41,31.77
1608,86.64,31.77
1608,86.64,31.77
1608,86.64,32.26
1608,86.41,32.26
1609,86.41,32.26
1609,86.64,31.28
1609,86.41,32.26
1609,86.64,32.26
1609,86.17,32.26
1610,86.41,32.26
1610,86.41,31.77
1610,86.64,31.77
1610,86.41,31.77
1610,86.41,31.77
1611,86.41,32.26
1611,86.64,31.77
1611,86.88,31.28
1611,86.41,32.26
1611,86.88,31.77
1612,86.64,32.26
1612,86.64,31.77
1612,86.64,31.77
1612,86.88,31.77
1612,86.64,32.26
1613,86.41,32.26
1613,86.88,32.26
1613,86.64,32.26
1613,86.41,33.24
1613,86.64,32.26
1614,86.64,32.26
1614,86.17,32.26
1614,86.41,31.77
1614,86.41,32.26
1614,87.11,32.26
1615,86.64,32.26
1615,86.64,31.77
1615,86.64,31.77
1615,86.88,32.26
1615,86.41,32.75
1616,86.17,31.77
1616,86.41,32.75
1616,86.64,32.26
1616,86.64,32.26
1616,86.41,32.26
1617,86.64,32.26
1617,86.17,32.26
1617,86.41,32.26
1617,86.64,32.26
1617,86.41,32.75
1618,86.17,32.75
1618,86.41,31.77
1618,86.41,31.77
1618,86.88,31.77
1618,86.64,31.28
1619,86.64,31.77
1619,86.64,31.77
1619,86.64,31.77
1619,86.64,31.77
1619,86.41,32.26
1620,86.64,32.26
1620,86.88,31.77
1620,86.41,31.77
1620,86.41,31.77
1620,86.17,32.26
1621,86.64,32.26
1621,86.64,32.26
1621,86.41,32.26
1621,86.64,33.24
1621,86.41,31.77
1622,86.88,32.75
1622,86.64,31.77
1622,86.41,31.77
1622,86.41,32.26
1622,86.64,32.26
1623,86.88,31.77
1623,86.64,32.26
1623,86.41,32.26
1623,86.41,32.26
1623,86.88,32.26
1624,86.64,31.77
1624,86.88,32.26
1624,86.64,32.26
1624,86.88,32.26
1624,86.64,32.26
1625,86.64,32.26
1625,86.41,32.26
1625,86.64,32.26
1625,86.64,32.26
1625,86.64,32.26
1626,86.41,31.77
1626,86.64,32.26
1626,86.41,32.26
1626,87.11,31.77
1626,86.88,32.26
1627,87.11,32.26
1627,87.11,31.28
1627,87.11,31.77
1627,87.11,32.26
1627,86.88,32.26
1628,86.64,32.26
1628,86.88,33.24
1628,86.41,31.77
1628,86.88,32.26
1628,87.35,31.77
1629,86.88,31.77
1629,87.35,31.77
1629,87.11,32.26
1629,86.64,33.24
1629,86.88,32.26
1630,87.11,32.26
1630,87.11,31.77
1630,86.88,32.26
1630,87.11,32.26
1630,87.11,31.77
1631,87.11,32.26
1631,87.35,31.77
1631,87.35,32.26
1631,86.41,31.77
1631,87.11,32.26
1632,87.35,32.26
1632,87.35,31.77
1632,86.88,32.26
1632,87.35,33.24
1632,87.11,32.26
1633,87.11,31.77
1633,87.35,31.77
1633,86.88,31.28
1633,86.88,31.77
1633,87.35,31.28
1634,86.88,32.75
1634,86.88,31.77
1634,87.11,32.26
1634,87.35,31.77
1634,87.11,32.26
1635,87.11,32.75
1635,87.11,32.26
1635,87.35,32.26
1635,86.88,32.26
1635,87.11,32.26
1636,86.88,32.26
1636,87.11,32.75
1636,87.35,32.26
1636,86.88,32.26
1636,86.88,31.77
1637,87.11,32.26
1637,87.35,32.26
1637,87.35,32.26
1637,87.11,32.75
1637,86.88,32.26
1638,87.35,32.26
1638,87.58,31.77
1638,87.11,31.77
1638,87.11,32.26
1638,87.35,32.75
1639,87.35,32.26
1639,86.64,31.77
1639,86.88,31.77
1639,87.81,32.26
1639,87.58,31.77
1640,87.35,32.26
1640,87.58,31.28
1640,87.11,32.26
1640,87.35,31.77
1640,87.58,32.26
1641,87.35,32.26
1641,87.11,32.26
1641,87.35,32.26
1641,87.35,31.77
1641,87.11,32.26
1642,87.58,32.26
1642,87.58,31.77
1642,87.58,31.77
1642,87.11,31.28
1642,87.35,32.75
1643,87.58,31.77
1643,87.58,31.77
1643,87.35,32.26
1643,87.58,31.77
1643,87.35,31.28
1644,87.58,32.26
1644,87.11,31.77
1644,87.11,32.26
1644,87.11,32.26
1644,87.35,32.26
1645,87.58,32.26
1645,87.11,32.75
1645,87.58,31.77
1645,86.88,32.26
1645,87.58,31.28
1646,87.58,32.26
1646,87.35,32.75
1646,87.11,31.77
1646,87.58,31.28
1646,87.35,31.77
1647,87.58,32.26
1647,87.11,32.26
1647,87.11,31.77
1647,87.58,32.26
1647,87.11,31.77
1648,87.35,32.26
1648,87.35,32.26
1648,87.11,32.26
1648,87.58,31.77
1648,87.58,31.77
1649,87.58,32.26
1649,87.35,32.75
1649,87.58,31.77
1649,87.35,31.77
1649,87.11,31.28
1650,87.35,31.77
1650,87.81,31.77
1650,87.81,31.77
1650,87.35,32.26
1650,87.58,32.26
1651,87.58,31.28
1651,87.58,32.26
1651,87.58,31.77
1651,87.35,32.26
1651,87.35,31.77
1652,87.58,31.77
1652,87.35,32.26
1652,87.58,32.26
1652,87.58,32.75
1652,87.35,32.26
1653,87.35,32.26
1653,88.05,33.72
1653,86.64,23.46
1653,87.35,23.46
1653,87.58,22.97
1654,87.35,23.46
1654,86.88,22.48
1654,87.35,23.46
1654,87.81,22.97
1654,87.58,23.46
1655,87.58,24.44
1655,87.58,23.46
1655,87.81,23.46
1655,87.58,21.99
1655,87.58,23.95
1656,88.05,23.46
1656,87.81,22.48
1656,87.58,23.95
1656,87.81,23.46
1656,87.35,23.46
1657,87.58,23.95
1657,87.81,22.97
1657,87.58,23.95
1657,88.05,22.97
1657,87.81,23.95
1658,87.81,22.48
1658,87.81,23.95
1658,87.58,23.95
1658,87.81,22.48
1658,87.81,21.99
1659,87.58,23.46
1659,87.35,22.97
1659,87.58,22.48
1659,87.58,22.48
1659,87.58,23.46
1660,87.81,22.48
1660,87.58,23.95
1660,87.35,23.46
1660,87.35,22.97
1660,87.81,22.97
1661,87.58,22.48
1661,87.81,22.48
1661,88.05,22.97
1661,87.35,23.46
1661,87.35,22.97
1662,87.81,23.46
1662,88.05,23.46
1662,87.58,23.95
1662,88.05,23.46
1662,88.05,22.48
1663,88.05,23.46
1663,87.81,24.44
1663,87.58,23.95
1663,87.81,22.97
1663,87.81,22.97
1664,88.05,23.46
1664,87.58,23.46
1664,88.05,22.97
1664,87.81,22.97
1664,88.05,23.46
1665,88.05,23.95
1665,88.05,23.95
1665,88.28,22.48
1665,87.81,23.95
1665,88.28,22.97
1666,88.05,23.46
1666,88.05,24.44
1666,88.05,21.99
1666,88.05,22.48
1666,87.81,23.46
1667,88.05,22.48
1667,88.28,22.97
1667,88.28,23.95
1667,88.05,23.95
1667,87.81,23.46
1668,88.05,22.97
1668,88.05,22.97
1668,88.05,23.46
1668,88.05,23.95
1668,88.05,23.46
1669,87.81,24.44
1669,87.81,23.95
1669,88.05,22.48
1669,88.28,22.48
1669,88.52,22.97
1670,88.05,22.48
1670,87.58,22.48
1670,87.81,22.48
1670,87.58,22.48
1671,88.05,22.48
1671,88.05,23.95
1671,88.05,21.99
1671,88.05,22.97
1671,88.28,23.46
1672,88.05,23.95
1672,88.05,22.48
1672,88.05,22.97
1672,88.05,22.97
1672,88.28,22.48
1673,88.52,23.46
1673,88.52,22.97
1673,88.05,22.97
1673,88.28,23.46
1673,88.52,23.46
1674,88.28,23.95
1674,88.52,23.46
1674,88.28,22.48
1674,88.05,22.48
1674,88.28,23.46
1675,88.28,23.46
1675,88.28,23.95
1675,88.28,23.46
1675,88.28,23.46
1675,88.05,23.46
1676,88.05,22.48
1676,88.28,22.48
1676,88.05,22.97
1676,88.28,23.95
1676,88.05,22.97
1677,88.28,23.46
1677,88.05,23.46
1677,88.52,22.48
1677,88.05,22.97
1677,88.05,22.48
1678,87.81,22.48
1678,88.28,23.95
1678,88.52,22.48
1678,88.28,22.48
1678,87.81,22.48
1679,88.52,22.97
1679,88.05,23.95
1679,88.28,23.95
1679,88.05,22.48
1679,88.28,23.95
1680,88.52,22.97
1680,88.52,22.97
1680,88.75,23.46
1680,88.05,23.46
1680,88.05,22.48
1681,88.28,23.46
1681,88.28,23.95
1681,88.28,22.48
1681,88.52,22.97
1681,88.05,23.46
1682,88.28,23.95
1682,88.28,23.46
1682,88.28,23.46
1682,88.75,23.95
1682,88.52,23.95
1683,88.52,22.97
1683,88.05,22.48
1683,87.81,22.97
1683,88.05,23.95
1683,88.52,23.95
1684,88.28,22.97
1684,88.75,22.48
1684,88.28,23.95
1684,88.05,22.97
1684,88.28,23.95
1685,88.52,23.95
1685,88.28,22.97
1685,88.28,22.48
1685,88.05,22.48
1685,88.52,22.97
1686,88.28,22.97
1686,88.99,23.95
1686,88.75,22.48
1686,88.05,22.48
1686,88.28,22.97
1687,88.52,22.97
1687,88.28,23.46
1687,88.52,23.46
1687,88.28,23.95
1687,88.52,22.48
1688,88.28,22.48
1688,88.52,23.95
1688,88.28,22.48
1688,88.52,22.97
1688,88.75,23.95
1689,88.52,22.97
1689,88.52,22.48
1689,88.28,22.97
1689,88.28,23.95
1689,88.05,22.48
1690,88.75,22.97
1690,88.28,22.48
1690,88.52,23.46
1690,87.81,23.95
1690,88.28,23.95
1691,88.75,21.99
1691,88.52,22.48
1691,88.52,22.97
1691,88.52,23.46
1691,88.52,22.48
1692,88.52,23.46
1692,88.75,22.97
1692,88.75,23.95
1692,88.75,22.48
1692,88.52,22.97
1693,88.28,23.46
1693,88.52,22.97
1693,88.52,22.97
1693,88.28,22.48
1693,88.28,23.46
1694,88.28,23.46
1694,88.52,22.97
1694,88.52,24.44
1694,88.52,22.48
1694,88.99,23.95
1695,88.52,23.46
1695,88.75,23.95
1695,88.52,22.48
1695,88.52,22.97
1695,88.28,23.46
1696,88.28,22.97
1696,88.28,22.97
1696,88.52,22.48
1696,88.75,23.95
1696,88.75,22.97
1697,88.28,23.46
1697,88.28,22.48
1697,88.75,23.95
1697,88.28,22.48
1697,88.05,22.97
1698,88.05,23.95
1698,88.75,22.97
1698,88.28,24.44
1698,88.99,23.46
1698,88.75,22.48
1699,88.99,23.95
1699,88.52,22.48
1699,88.75,23.46
1699,88.52,21.99
1699,88.28,23.95
1700,88.75,22.48
1700,88.52,22.97
1700,88.75,22.97
1700,88.75,22.97
1700,88.52,22.48
1701,88.52,22.48
1701,88.28,23.46
1701,88.99,23.95
1701,88.99,22.48
1701,88.52,23.95
1702,88.75,23.46
1702,88.28,23.95
1702,88.75,24.44
1702,88.99,23.46
1702,88.52,22.48
1703,88.52,22.48
1703,88.75,22.97
1703,88.52,22.48
1703,88.52,23.46
1703,88.52,23.46
1704,88.28,23.46
1704,88.99,23.95
1704,88.52,22.48
1704,88.28,23.95
1704,88.75,23.46
1705,88.99,22.48
1705,88.99,23.46
1705,88.75,23.46
1705,88.75,23.95
1705,88.99,23.95
1706,88.75,23.95
1706,88.28,22.48
1706,88.99,23.46
1706,88.75,22.97
1706,88.75,23.46
1707,88.75,22.48
1707,88.52,23.95
1707,88.75,22.48
1707,88.52,22.48
1707,88.75,22.97
1708,88.75,23.46
1708,88.52,23.95
1708,88.05,22.97
1708,88.28,22.48
1708,88.52,22.97
1709,88.99,23.95
1709,88.75,23.95
1709,88.75,22.48
1709,88.99,23.46
1709,88.52,23.95
1710,88.52,22.97
1710,88.75,22.97
1710,89.22,24.44
1710,88.99,22.48
1710,88.75,22.48
1711,88.99,22.97
1711,88.99,23.46
1711,88.28,23.46
1711,88.52,22.48
1711,89.22,22.97
1712,88.52,23.95
1712,88.99,22.48
1712,88.75,22.48
1712,88.99,23.46
1712,88.99,24.44
1713,88.75,22.48
1713,88.75,23.95
1713,88.75,22.48
1713,88.99,23.46
1713,88.75,24.44
1714,88.99,22.48
1714,88.75,23.46
1714,88.99,22.97
1714,88.99,22.48
1714,88.75,22.97
1715,88.99,22.97
1715,88.99,22.97
1715,88.75,22.48
1715,88.75,23.46
1715,88.75,22.97
1716,88.75,24.44
1716,88.52,23.95
1716,88.52,22.97
1716,88.99,22.48
1716,89.22,24.44
1717,88.75,23.46
1717,88.99,22.97
1717,88.99,22.97
1717,88.99,23.95
1717,88.99,23.46
1718,88.99,22.97
1718,88.75,22.97
1718,88.75,23.95
1718,88.52,23.46
1718,88.52,23.95
1719,89.22,23.95
1719,88.99,23.95
1719,88.99,23.95
1719,88.75,23.46
1719,88.99,22.97
1720,89.22,23.46
1720,88.75,22.97
1720,88.99,22.97
1720,88.99,22.97
1720,89.22,22.48
1721,88.75,23.95
1721,88.52,22.97
1721,89.22,22.97
1721,88.52,22.97
1721,88.52,22.48
1722,88.75,21.99
1722,88.75,22.97
1722,88.99,23.95
1722,89.22,24.44
1722,88.75,22.97
1723,89.22,23.95
1723,88.99,23.95
1723,88.99,22.97
1723,89.22,22.97
1723,88.75,23.46
1724,89.22,22.48
1724,89.22,22.97
1724,88.75,23.95
1724,89.22,24.44
1724,88.75,23.95
1725,89.22,22.48
1725,89.46,22.97
1725,88.99,22.97
1725,88.75,22.97
1725,88.75,23.95
1726,89.46,24.44
1726,88.99,23.46
1726,88.52,23.46
1726,89.22,22.97
1726,88.99,22.97
1727,88.99,22.97
1727,89.22,22.48
1727,88.99,23.46
1727,89.22,22.48
1727,88.75,22.97
1728,88.99,23.46
1728,88.99,22.97
1728,88.75,23.46
1728,88.99,23.46
1729,88.99,22.97
1729,88.75,23.95
1729,88.99,22.48
1729,88.99,24.44
1729,89.22,22.97
1730,89.46,23.95
1730,88.99,23.46
1730,88.75,22.48
1730,89.22,22.97
1730,89.22,24.44
1731,89.22,23.46
1731,88.99,23.46
1731,88.99,23.46
1731,88.99,23.95
1731,89.22,22.97
1732,88.99,22.48
1732,89.22,22.97
1732,88.99,22.97
1732,89.22,23.95
1732,88.99,23.46
1733,88.75,24.44
1733,89.22,22.48
1733,88.99,22.48
1733,89.22,24.44
1733,89.22,23.95
1734,88.52,23.46
1734,89.22,23.95
1734,89.46,22.97
1734,88.99,23.46
1734,89.22,23.46
1735,88.75,23.95
1735,88.75,22.97
1735,88.99,23.95
1735,88.75,23.46
1735,89.22,23.46
1736,88.99,22.48
1736,88.99,23.46
1736,88.75,22.97
1736,89.46,22.48
1736,89.22,22.97
1737,89.46,22.48
1737,88.75,22.97
1737,88.75,22.97
1737,89.22,23.46
1737,88.99,23.95
1738,88.99,22.97
1738,88.52,23.95
1738,89.22,22.97
1738,88.99,22.97
1738,89.46,22.48
1739,88.99,23.46
1739,88.99,23.95
1739,89.22,22.97
1739,88.75,22.48
1739,89.22,23.95
1740,89.22,23.95
1740,88.99,22.48
1740,88.52,22.48
1740,88.99,22.48
1740,88.99,23.95
1741,89.46,22.97
1741,89.22,22.48
1741,88.75,23.95
1741,88.75,22.97
1741,89.46,23.95
1742,89.46,22.48
1742,89.22,22.48
1742,88.99,23.46
1742,89.22,22.97
1742,89.46,23.95
1743,88.99,22.48
1743,89.46,22.97
1743,89.22,22.97
1743,88.99,24.44
1743,89.22,22.48
1744,89.46,22.48
1744,89.22,22.97
1744,89.22,22.97
1744,89.46,23.46
1744,89.22,22.97
1745,88.99,22.48
1745,88.99,22.97
1745,88.99,22.97
1745,89.22,23.46
